Created on 03-09-2018,http://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume From,Volume To
2017-05-30,XRPUSD,0.2324,0.2388,0.1868,0.2042,15487464.82,3375009.03
2017-05-29,XRPUSD,0.2281,0.2462,0.2102,0.2324,16397914.48,3798709.63
2017-05-28,XRPUSD,0.21,0.2489,0.2033,0.2281,18835818.03,4259946.73
2017-05-27,XRPUSD,0.276,0.287,0.135,0.21,59097610.85,11976899.08
2017-05-26,XRPUSD,0.24,0.3282,0.24,0.276,30329388.99,8838653.17
2017-05-25,XRPUSD,0.29,0.3027,0.231,0.24,35554795.5,9465342.78
2017-05-24,XRPUSD,0.3229,0.34,0.286,0.29,22995070.59,7165556.61
2017-05-23,XRPUSD,0.2988,0.3542,0.2827,0.3229,20395502.16,6583984.53
2017-05-22,XRPUSD,0.324,0.3308,0.2348,0.2988,33061580.4,9671680.13
2017-05-21,XRPUSD,0.3449,0.36,0.319,0.324,12666783.98,4297429.17
2017-05-20,XRPUSD,0.3224,0.359,0.289,0.3449,28223237.38,9331408.68
2017-05-19,XRPUSD,0.3575,0.3594,0.2817,0.3224,27059393.88,8820198.22
2017-05-18,XRPUSD,0.375,0.3925,0.304,0.3575,27894755.01,9634700.72
2017-05-17,XRPUSD,0.325,0.3989,0.285,0.375,63419206.89,22833685.3
2017-05-16,XRPUSD,0.2631,0.3347,0.25,0.325,44231566.9,13304233.18
2017-05-15,XRPUSD,0.2171,0.2631,0.2156,0.2631,26664059.59,6461766.36
2017-05-14,XRPUSD,0.2102,0.22,0.2076,0.2171,6314896.57,1356565.55
2017-05-13,XRPUSD,0.2069,0.222,0.1951,0.2102,17393866.04,3643114.4
2017-05-12,XRPUSD,0.1837,0.21,0.1806,0.2069,20431345.06,4001446.62
2017-05-11,XRPUSD,0.187,0.1973,0.1618,0.1837,22532445.25,4046877.96
2017-05-10,XRPUSD,0.1564,0.1979,0.151,0.187,25775062.21,4625438.16
2017-05-09,XRPUSD,0.1917,0.207,0.112,0.1564,49465587.8,7829081.29
2017-05-08,XRPUSD,0.1391,0.224,0.1121,0.1917,91362974.67,16851533.86
2017-05-07,XRPUSD,0.1001,0.155,0.09725,0.1391,54974770.18,6924109.17
2017-05-06,XRPUSD,0.09139,0.1039,0.09029,0.1001,23425825.58,2306721.07
2017-05-05,XRPUSD,0.08,0.105,0.07776,0.09139,67752651.55,6430842.83
2017-05-04,XRPUSD,0.06108,0.08793,0.06,0.08,80249161.23,5848536.2
