Created on 03-09-2018,http://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume From,Volume To
2017-10-05,BCHUSD,356.76,368,342.11,353.1,9094.16,3228493.5
2017-10-04,BCHUSD,401.99,403.22,350.12,356.76,8679.0,3227074.09
2017-10-03,BCHUSD,420.9,421,393,401.99,3080.62,1241232.19
2017-10-02,BCHUSD,419.93,432.1,410,420.9,4985.76,2097874.26
2017-10-01,BCHUSD,438.32,440.52,418,419.93,4471.66,1910658.79
2017-09-30,BCHUSD,440,454.79,434,438.32,4217.1,1878571.49
2017-09-29,BCHUSD,458,459.9,430,440,4795.41,2124322.33
2017-09-28,BCHUSD,465.88,480,441.97,458,11597.39,5335128.04
2017-09-27,BCHUSD,449.76,468.45,443.76,465.88,7086.03,3243235.73
2017-09-26,BCHUSD,449.81,464.9,449.76,449.76,3378.48,1540926.33
2017-09-25,BCHUSD,421.57,458.9,418.38,449.81,7153.33,3182549.0
2017-09-24,BCHUSD,430,434.5,416,421.57,2156.47,913923.29
2017-09-23,BCHUSD,408,436,402.95,430,4872.82,2055553.0
2017-09-22,BCHUSD,414.36,434.72,396,408,9085.3,3732087.79
2017-09-21,BCHUSD,476,485,412.1,414.36,13770.02,6226083.42
2017-09-20,BCHUSD,530,530,475.37,476,17105.06,8554960.64
2017-09-19,BCHUSD,486.01,549,455,530,22142.38,11098421.41
2017-09-18,BCHUSD,439.97,496,439.97,486.01,11866.24,5639768.61
2017-09-17,BCHUSD,441.84,451.5,407.56,439.97,6368.84,2751004.25
2017-09-16,BCHUSD,429.65,473.04,410,441.84,16618.66,7304610.25
2017-09-15,BCHUSD,388.01,454.84,300,429.65,35036.26,13864301.23
2017-09-14,BCHUSD,508.21,515.6,300,388.01,16680.83,7336460.43
2017-09-13,BCHUSD,536.1,538,465.9,508.21,15787.97,7890339.92
2017-09-12,BCHUSD,555.1,578.8,530,536.1,8575.5,4762733.18
2017-09-11,BCHUSD,558.58,592,550.3,555.1,7978.17,4541959.12
2017-09-10,BCHUSD,584.53,588,523,558.58,12204.26,6779190.43
2017-09-09,BCHUSD,608.9,609.77,565,584.53,8897.37,5234082.22
2017-09-08,BCHUSD,669.85,699.3,556,608.9,23230.79,14435046.17
2017-09-07,BCHUSD,642.59,720,604.12,669.85,23917.14,15907563.15
2017-09-06,BCHUSD,547,660,539.78,642.59,19915.64,12246124.4
2017-09-05,BCHUSD,517.54,560,464.29,547,10837.5,5602662.66
