Created on 03-09-2018,http://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume From,Volume To
2018-02-01 02-PM,BCHUSD,1305,1352.79,1305,1343.69,93.79,124934.6
2018-02-01 01-PM,BCHUSD,1360.97,1360.97,1302,1305,160.12,211154.5
2018-02-01 12-PM,BCHUSD,1391,1391,1340,1360.97,98.91,134276.13
2018-02-01 11-AM,BCHUSD,1373.2,1401.91,1370,1391,34.79,48322.79
2018-02-01 10-AM,BCHUSD,1380,1390.04,1369.25,1373.2,227.38,313623.22
2018-02-01 09-AM,BCHUSD,1432.25,1439,1380,1380,418.32,584507.3
2018-02-01 08-AM,BCHUSD,1461.27,1461.27,1410,1432.25,82.23,117923.78
2018-02-01 07-AM,BCHUSD,1470.11,1478.2,1454,1461.27,51.51,75514.75
2018-02-01 06-AM,BCHUSD,1490.97,1490.97,1465,1470.11,31.72,46732.94
2018-02-01 05-AM,BCHUSD,1477.73,1495.12,1474.51,1490.97,9.93,14741.22
2018-02-01 04-AM,BCHUSD,1461.6,1485,1455.75,1477.73,43.41,63575.19
2018-02-01 03-AM,BCHUSD,1494.46,1495.61,1450,1461.6,84.0,123912.71
2018-02-01 02-AM,BCHUSD,1503,1503.89,1492.48,1494.46,17.14,25743.33
2018-02-01 01-AM,BCHUSD,1496.46,1503.89,1492.49,1503,138.22,207412.65
2018-02-01 12-AM,BCHUSD,1493.86,1506.27,1487.4,1496.46,99.17,148638.92
2018-01-31 11-PM,BCHUSD,1471.33,1493.86,1471.33,1493.86,6.29,9323.33
2018-01-31 10-PM,BCHUSD,1469.39,1485.66,1468.47,1471.33,99.71,147749.04
2018-01-31 09-PM,BCHUSD,1486.5,1486.5,1459,1469.39,84.78,124454.72
2018-01-31 08-PM,BCHUSD,1487.2,1493.63,1474.36,1486.5,70.78,105152.9
2018-01-31 07-PM,BCHUSD,1480,1487.21,1470.01,1487.2,31.69,46728.08
2018-01-31 06-PM,BCHUSD,1470.01,1482.32,1470.01,1480,21.82,32226.81
2018-01-31 05-PM,BCHUSD,1487.21,1487.21,1470.01,1470.01,236.88,351573.12
2018-01-31 04-PM,BCHUSD,1480.01,1489.98,1470,1487.21,67.52,99641.54
2018-01-31 03-PM,BCHUSD,1481,1501.87,1473.8,1480.01,69.35,103300.88
2018-01-31 02-PM,BCHUSD,1490,1506.27,1471.01,1481,90.98,135470.82
2018-01-31 01-PM,BCHUSD,1522.72,1523.08,1488.32,1490,60.45,90643.61
2018-01-31 12-PM,BCHUSD,1516,1522.72,1502.43,1522.72,82.06,124394.58
2018-01-31 11-AM,BCHUSD,1501,1520,1480.16,1516,99.62,149295.14
2018-01-31 10-AM,BCHUSD,1478.19,1507.26,1478.19,1501,54.25,81129.81
2018-01-31 09-AM,BCHUSD,1494.64,1499.88,1471.01,1478.19,36.46,54207.98
2018-01-31 08-AM,BCHUSD,1516.47,1520,1490,1494.64,87.61,132062.87
2018-01-31 07-AM,BCHUSD,1500.02,1523.9,1493,1516.47,88.35,133635.53
2018-01-31 06-AM,BCHUSD,1453.6,1506.07,1441.28,1500.02,106.25,156648.28
2018-01-31 05-AM,BCHUSD,1454.34,1454.34,1420,1453.6,65.32,94355.33
2018-01-31 04-AM,BCHUSD,1457.44,1463,1439,1454.34,78.99,114135.98
2018-01-31 03-AM,BCHUSD,1476.14,1480.83,1453.44,1457.44,28.35,41493.61
2018-01-31 02-AM,BCHUSD,1444.26,1476.14,1426.68,1476.14,179.81,262328.37
2018-01-31 01-AM,BCHUSD,1431.38,1448.78,1401,1444.26,288.02,410359.27
2018-01-31 12-AM,BCHUSD,1469.04,1480.8,1417.7,1431.38,325.27,471857.1
2018-01-30 11-PM,BCHUSD,1514.59,1514.59,1458,1469.04,41.48,61207.85
2018-01-30 10-PM,BCHUSD,1480.5,1528.95,1480.5,1514.59,89.97,136713.06
2018-01-30 09-PM,BCHUSD,1491.7,1511.38,1474,1480.5,136.81,203614.41
2018-01-30 08-PM,BCHUSD,1520,1524,1491.7,1491.7,80.39,121464.45
2018-01-30 07-PM,BCHUSD,1488,1547,1474.31,1520,249.62,378855.28
2018-01-30 06-PM,BCHUSD,1540.88,1547.92,1470,1488,500.12,748325.87
2018-01-30 05-PM,BCHUSD,1550,1575.8,1540.88,1540.88,47.52,73924.25
2018-01-30 04-PM,BCHUSD,1540.09,1562.88,1540.09,1550,83.46,129991.03
2018-01-30 03-PM,BCHUSD,1572,1584.97,1534.98,1540.09,129.47,200643.99
2018-01-30 02-PM,BCHUSD,1570,1589.98,1564,1572,132.72,208729.26
2018-01-30 01-PM,BCHUSD,1628,1641.1,1570,1570,158.14,250916.8
2018-01-30 12-PM,BCHUSD,1626.88,1641.16,1626.88,1628,7.53,12318.85
2018-01-30 11-AM,BCHUSD,1630,1645.88,1620,1626.88,76.23,124673.58
2018-01-30 10-AM,BCHUSD,1628,1630,1610,1630,96.03,155987.22
2018-01-30 09-AM,BCHUSD,1640,1650,1611,1628,60.73,99159.37
2018-01-30 08-AM,BCHUSD,1629.9,1650,1629.9,1640,40.42,66204.19
2018-01-30 07-AM,BCHUSD,1614,1629.9,1596,1629.9,33.83,54339.16
2018-01-30 06-AM,BCHUSD,1622.73,1622.73,1600.89,1614,12.35,19908.43
2018-01-30 05-AM,BCHUSD,1620,1626.06,1613.72,1622.73,37.88,61170.56
2018-01-30 04-AM,BCHUSD,1615.42,1638.23,1615.42,1620,19.13,31138.49
2018-01-30 03-AM,BCHUSD,1615,1619.39,1591,1615.42,73.05,117057.23
2018-01-30 02-AM,BCHUSD,1613.97,1620.98,1606,1615,80.5,129796.88
2018-01-30 01-AM,BCHUSD,1650.5,1650.5,1602,1613.97,49.62,80587.36
2018-01-30 12-AM,BCHUSD,1660,1660,1642.33,1650.5,28.33,46825.27
2018-01-29 11-PM,BCHUSD,1634.2,1660,1632.17,1660,19.08,31508.39
2018-01-29 10-PM,BCHUSD,1665,1668.09,1634.2,1634.2,124.64,205728.01
2018-01-29 09-PM,BCHUSD,1665.75,1669.83,1657,1665,29.28,48621.97
2018-01-29 08-PM,BCHUSD,1658,1665.75,1652,1665.75,10.67,17756.62
2018-01-29 07-PM,BCHUSD,1683.8,1683.8,1651.67,1658,55.16,91723.32
2018-01-29 06-PM,BCHUSD,1686.73,1686.73,1667.8,1683.8,9.0,15086.8
2018-01-29 05-PM,BCHUSD,1675.04,1686.78,1675,1686.73,2.72,4583.18
2018-01-29 04-PM,BCHUSD,1682.37,1695,1675.03,1675.04,39.96,67319.81
2018-01-29 03-PM,BCHUSD,1684.5,1697.9,1675,1682.37,279.97,471120.99
2018-01-29 02-PM,BCHUSD,1670.66,1698,1670.66,1684.5,36.15,61151.78
2018-01-29 01-PM,BCHUSD,1676.24,1685.86,1664.98,1670.66,24.14,40452.18
2018-01-29 12-PM,BCHUSD,1668,1678.06,1662,1676.24,29.94,50101.15
2018-01-29 11-AM,BCHUSD,1678.25,1691,1657.1,1668,47.56,79113.37
2018-01-29 10-AM,BCHUSD,1686,1695.91,1678.21,1678.25,20.17,34122.15
2018-01-29 09-AM,BCHUSD,1696.46,1696.46,1685,1686,26.88,45433.37
2018-01-29 08-AM,BCHUSD,1680.94,1696.46,1660,1696.46,54.77,91542.88
2018-01-29 07-AM,BCHUSD,1680.93,1690,1671.93,1680.94,57.32,96513.51
2018-01-29 06-AM,BCHUSD,1725.46,1725.46,1670.61,1680.93,108.63,183429.23
2018-01-29 05-AM,BCHUSD,1720.02,1735.49,1706.17,1725.46,60.15,103500.6
2018-01-29 04-AM,BCHUSD,1700,1737.69,1694.88,1720.02,67.45,115296.72
2018-01-29 03-AM,BCHUSD,1715.5,1718.49,1693.34,1700,42.34,72336.3
2018-01-29 02-AM,BCHUSD,1709.77,1718.49,1693.34,1715.5,54.32,92722.68
2018-01-29 01-AM,BCHUSD,1758.76,1778.99,1695.46,1709.77,202.14,347753.48
2018-01-29 12-AM,BCHUSD,1768.99,1790,1754.23,1758.76,132.45,235498.44
2018-01-28 11-PM,BCHUSD,1772,1775,1757,1768.99,54.98,97131.22
2018-01-28 10-PM,BCHUSD,1758.68,1775,1756,1772,27.29,48096.18
2018-01-28 09-PM,BCHUSD,1766.01,1768.35,1755.51,1758.68,32.08,56590.84
2018-01-28 08-PM,BCHUSD,1753.46,1767,1750,1766.01,68.95,121307.96
2018-01-28 07-PM,BCHUSD,1740.63,1753.46,1740.6,1753.46,202.23,352344.64
2018-01-28 06-PM,BCHUSD,1729,1740.63,1729,1740.63,31.17,54161.69
2018-01-28 05-PM,BCHUSD,1736,1736,1718.66,1729,45.2,78253.85
2018-01-28 04-PM,BCHUSD,1722.33,1736,1715.92,1736,177.89,308389.79
2018-01-28 03-PM,BCHUSD,1732.51,1736.98,1717.63,1722.33,48.92,84543.15
2018-01-28 02-PM,BCHUSD,1742.05,1742.41,1720.91,1732.51,23.72,41024.05
2018-01-28 01-PM,BCHUSD,1722,1742.41,1705.61,1742.05,84.0,144511.78
2018-01-28 12-PM,BCHUSD,1772.55,1790,1721.37,1722,301.83,531352.16
2018-01-28 11-AM,BCHUSD,1735.8,1776.3,1723,1772.55,435.84,762575.5
2018-01-28 10-AM,BCHUSD,1711.11,1737.37,1709.13,1735.8,43.9,75976.05
2018-01-28 09-AM,BCHUSD,1720,1720,1698,1711.11,278.78,477270.78
2018-01-28 08-AM,BCHUSD,1712.75,1726,1703.26,1720,79.16,136194.87
2018-01-28 07-AM,BCHUSD,1740.25,1754.08,1703.26,1712.75,229.48,395915.48
2018-01-28 06-AM,BCHUSD,1706.12,1755.93,1699,1740.25,152.21,261769.98
2018-01-28 05-AM,BCHUSD,1690.94,1720,1687.98,1706.12,193.92,330783.27
2018-01-28 04-AM,BCHUSD,1651.1,1698,1651.1,1690.94,98.07,164314.15
2018-01-28 03-AM,BCHUSD,1642.14,1661.21,1639.58,1651.1,28.15,46367.52
2018-01-28 02-AM,BCHUSD,1642.14,1642.14,1632,1642.14,3.34,5473.69
2018-01-28 01-AM,BCHUSD,1652.06,1652.06,1638.85,1642.14,3.92,6449.93
2018-01-28 12-AM,BCHUSD,1626.16,1655.26,1626.16,1652.06,17.08,28147.89
2018-01-27 11-PM,BCHUSD,1644,1650.32,1624.3,1626.16,106.81,175555.72
2018-01-27 10-PM,BCHUSD,1646,1649,1638,1644,19.89,32704.28
2018-01-27 09-PM,BCHUSD,1651,1651,1636.08,1646,18.12,29775.35
2018-01-27 08-PM,BCHUSD,1647,1669,1644.72,1651,86.88,144402.49
2018-01-27 07-PM,BCHUSD,1661.7,1669.99,1642.46,1647,237.51,395982.61
2018-01-27 06-PM,BCHUSD,1648.6,1661.7,1642.88,1661.7,36.53,60230.24
2018-01-27 05-PM,BCHUSD,1651,1659.7,1635,1648.6,49.95,82555.9
2018-01-27 04-PM,BCHUSD,1645,1651,1628.82,1651,107.38,175901.4
2018-01-27 03-PM,BCHUSD,1582,1645,1582,1645,62.77,101421.0
2018-01-27 02-PM,BCHUSD,1590.23,1590.23,1575.83,1582,10.15,16085.61
2018-01-27 01-PM,BCHUSD,1571,1596.32,1571,1590.23,32.5,51758.48
2018-01-27 12-PM,BCHUSD,1566.24,1581.97,1560,1571,21.27,33494.0
2018-01-27 11-AM,BCHUSD,1601.1,1609.21,1559.27,1566.24,79.45,125094.13
2018-01-27 10-AM,BCHUSD,1607,1619.2,1600,1601.1,20.79,33444.0
2018-01-27 09-AM,BCHUSD,1611,1611,1599,1607,8.7,13944.24
2018-01-27 08-AM,BCHUSD,1607,1617.26,1598.95,1611,27.8,44778.79
2018-01-27 07-AM,BCHUSD,1622,1622,1600,1607,39.4,63323.79
2018-01-27 06-AM,BCHUSD,1618.75,1630.69,1608.54,1622,61.25,99486.29
2018-01-27 05-AM,BCHUSD,1585.23,1621.38,1582.03,1618.75,118.89,191343.61
2018-01-27 04-AM,BCHUSD,1580.55,1594.5,1580.55,1585.23,53.02,84228.61
2018-01-27 03-AM,BCHUSD,1595.88,1603.33,1580.55,1580.55,31.3,49693.27
2018-01-27 02-AM,BCHUSD,1588.5,1608.36,1582.03,1595.88,21.64,34438.24
2018-01-27 01-AM,BCHUSD,1612.83,1612.83,1585.75,1588.5,38.65,61884.95
2018-01-27 12-AM,BCHUSD,1590,1613.73,1588,1612.83,98.81,158856.01
2018-01-26 11-PM,BCHUSD,1550.58,1594.82,1550.58,1590,181.95,287386.19
2018-01-26 10-PM,BCHUSD,1553.5,1561.63,1549.58,1550.58,16.05,24955.74
2018-01-26 09-PM,BCHUSD,1567.54,1567.97,1551,1553.5,27.98,43679.98
2018-01-26 08-PM,BCHUSD,1570.35,1580.7,1566.95,1567.54,81.64,128415.18
2018-01-26 07-PM,BCHUSD,1599.3,1599.3,1561.85,1570.35,22.61,35752.35
2018-01-26 06-PM,BCHUSD,1616,1630,1580.01,1599.3,42.45,68186.44
2018-01-26 05-PM,BCHUSD,1615,1630,1599.27,1616,163.5,262360.02
2018-01-26 04-PM,BCHUSD,1600,1623.79,1600,1615,138.41,223078.8
2018-01-26 03-PM,BCHUSD,1575,1600,1567.66,1600,99.93,158943.49
2018-01-26 02-PM,BCHUSD,1505.15,1575.83,1505.15,1575,43.11,66903.84
2018-01-26 01-PM,BCHUSD,1525.97,1541.67,1505.15,1505.15,94.21,143643.61
2018-01-26 12-PM,BCHUSD,1507.68,1526.5,1480.85,1525.97,79.6,119774.38
2018-01-26 11-AM,BCHUSD,1524.51,1524.51,1487.86,1507.68,83.83,125622.51
2018-01-26 10-AM,BCHUSD,1490.86,1525.68,1490.53,1524.51,188.74,284829.01
2018-01-26 09-AM,BCHUSD,1550,1550,1483.04,1490.86,193.63,293035.49
2018-01-26 08-AM,BCHUSD,1605.3,1605.31,1520,1550,380.38,590172.41
2018-01-26 07-AM,BCHUSD,1658.46,1658.46,1605.3,1605.3,90.05,146464.91
2018-01-26 06-AM,BCHUSD,1644,1658.46,1644,1658.46,27.86,45855.74
2018-01-26 05-AM,BCHUSD,1652.5,1661.8,1644,1644,20.51,33841.18
2018-01-26 04-AM,BCHUSD,1663.95,1663.95,1648.69,1652.5,6.56,10844.98
2018-01-26 03-AM,BCHUSD,1670.6,1671.01,1657,1663.95,31.15,51865.17
2018-01-26 02-AM,BCHUSD,1642.1,1678.1,1642.1,1670.6,32.01,53411.78
2018-01-26 01-AM,BCHUSD,1646.16,1650.61,1642.1,1642.1,20.09,33120.23
2018-01-26 12-AM,BCHUSD,1630.08,1646.16,1622.2,1646.16,126.78,207194.31
2018-01-25 11-PM,BCHUSD,1649.88,1649.88,1618.3,1630.08,6.1,9974.6
2018-01-25 10-PM,BCHUSD,1660,1665.37,1649.88,1649.88,16.43,27248.35
2018-01-25 09-PM,BCHUSD,1658.32,1670.22,1649.99,1660,117.59,194396.06
2018-01-25 08-PM,BCHUSD,1641.84,1665.42,1632.01,1658.32,49.28,81640.54
2018-01-25 07-PM,BCHUSD,1644,1649.55,1632,1641.84,19.07,31282.28
2018-01-25 06-PM,BCHUSD,1620.7,1650.44,1615,1644,58.45,95908.05
2018-01-25 05-PM,BCHUSD,1602.04,1620.97,1602.04,1620.7,32.28,52086.08
2018-01-25 04-PM,BCHUSD,1600,1633.24,1600,1602.04,46.8,75797.28
2018-01-25 03-PM,BCHUSD,1631,1638.6,1600,1600,133.71,214634.44
2018-01-25 02-PM,BCHUSD,1641.5,1647.93,1631,1631,43.0,70748.75
2018-01-25 01-PM,BCHUSD,1612,1646,1610.3,1641.5,114.58,185645.41
2018-01-25 12-PM,BCHUSD,1628.74,1646,1612,1612,87.91,142955.49
2018-01-25 11-AM,BCHUSD,1650,1659.17,1628.74,1628.74,53.14,87459.43
2018-01-25 10-AM,BCHUSD,1655,1662.73,1626.84,1650,343.59,564280.4
2018-01-25 09-AM,BCHUSD,1655.09,1655.09,1626,1655,373.68,611029.62
2018-01-25 08-AM,BCHUSD,1668.82,1688.13,1628.48,1655.09,736.29,1207348.76
2018-01-25 07-AM,BCHUSD,1681,1692,1665.74,1668.82,220.86,369049.49
2018-01-25 06-AM,BCHUSD,1685,1696.17,1678.01,1681,98.12,166065.02
2018-01-25 05-AM,BCHUSD,1678.15,1685,1667.93,1685,257.49,431904.39
2018-01-25 04-AM,BCHUSD,1700,1700,1659.41,1678.15,71.37,119228.85
2018-01-25 03-AM,BCHUSD,1691.35,1700,1676.5,1700,433.62,735599.98
2018-01-25 02-AM,BCHUSD,1660,1697.57,1656.64,1691.35,88.02,148490.04
2018-01-25 01-AM,BCHUSD,1652,1675,1652,1660,37.19,62057.97
2018-01-25 12-AM,BCHUSD,1650.79,1660.61,1638,1652,92.68,152662.29
2018-01-24 11-PM,BCHUSD,1616.88,1650.79,1612.1,1650.79,50.22,82142.55
2018-01-24 10-PM,BCHUSD,1643,1649.54,1616.88,1616.88,176.2,285708.95
2018-01-24 09-PM,BCHUSD,1635,1649.54,1628.97,1643,56.25,92332.24
2018-01-24 08-PM,BCHUSD,1644.53,1644.53,1628.95,1635,40.05,65343.58
2018-01-24 07-PM,BCHUSD,1619.48,1644.53,1606,1644.53,71.14,116865.42
2018-01-24 06-PM,BCHUSD,1618,1630.61,1602,1619.48,29.15,47099.96
2018-01-24 05-PM,BCHUSD,1615.89,1618,1590,1618,52.56,84198.21
2018-01-24 04-PM,BCHUSD,1617,1617.99,1593.62,1615.89,41.13,65988.56
2018-01-24 03-PM,BCHUSD,1649.15,1650.79,1610.07,1617,107.83,176181.52
2018-01-24 02-PM,BCHUSD,1650,1679.2,1640,1649.15,239.13,396701.19
2018-01-24 01-PM,BCHUSD,1648.98,1667,1606.71,1650,1173.8,1924022.63
2018-01-24 12-PM,BCHUSD,1623.76,1658.78,1615,1648.98,119.39,195726.41
2018-01-24 11-AM,BCHUSD,1610,1635.7,1607,1623.76,140.93,228329.13
2018-01-24 10-AM,BCHUSD,1622.24,1639,1605.72,1610,137.92,224479.51
2018-01-24 09-AM,BCHUSD,1616.49,1622.24,1588.81,1622.24,124.82,199233.61
2018-01-24 08-AM,BCHUSD,1612.82,1625.26,1607,1616.49,22.42,36215.81
2018-01-24 07-AM,BCHUSD,1608.5,1631.47,1604.48,1612.82,574.22,933761.88
2018-01-24 06-AM,BCHUSD,1591.73,1639.51,1583.76,1608.5,282.76,455313.55
2018-01-24 05-AM,BCHUSD,1575.49,1591.73,1575.49,1591.73,15.68,24872.69
2018-01-24 04-AM,BCHUSD,1596.42,1606,1552.95,1575.49,27.82,43898.01
2018-01-24 03-AM,BCHUSD,1581.16,1606.82,1581.16,1596.42,32.38,51676.77
2018-01-24 02-AM,BCHUSD,1554.99,1581.16,1553.64,1581.16,79.74,124591.24
2018-01-24 01-AM,BCHUSD,1565,1599.9,1550,1554.99,57.8,91289.03
2018-01-24 12-AM,BCHUSD,1613.47,1614.75,1565,1565,140.66,222215.69
2018-01-23 11-PM,BCHUSD,1655.52,1655.52,1600,1613.47,55.26,89501.37
2018-01-23 10-PM,BCHUSD,1631,1670,1631,1655.52,24.43,40629.52
2018-01-23 09-PM,BCHUSD,1672,1673,1630.72,1631,23.85,39189.12
2018-01-23 08-PM,BCHUSD,1643.7,1679.3,1620.98,1672,132.9,220045.95
2018-01-23 07-PM,BCHUSD,1668.86,1668.86,1628.21,1643.7,173.12,284773.59
2018-01-23 06-PM,BCHUSD,1655.14,1680.5,1653.28,1668.86,87.32,145800.26
2018-01-23 05-PM,BCHUSD,1685.94,1690.94,1646.4,1655.14,128.51,213252.84
2018-01-23 04-PM,BCHUSD,1615,1690,1605.77,1685.94,228.29,378763.59
2018-01-23 03-PM,BCHUSD,1540,1618.13,1538,1615,89.57,142185.74
2018-01-23 02-PM,BCHUSD,1518.37,1544,1510.74,1540,145.69,222504.42
2018-01-23 01-PM,BCHUSD,1520.51,1526.71,1500,1518.37,722.87,1098858.62
2018-01-23 12-PM,BCHUSD,1508.29,1543.51,1508.29,1520.51,88.67,135401.45
2018-01-23 11-AM,BCHUSD,1527.38,1547.31,1480,1508.29,253.36,381025.74
2018-01-23 10-AM,BCHUSD,1555.8,1569.06,1525.3,1527.38,70.98,109736.55
2018-01-23 09-AM,BCHUSD,1591.57,1594.33,1552.69,1555.8,39.17,61551.59
2018-01-23 08-AM,BCHUSD,1539.23,1592.07,1526.72,1591.57,33.35,52129.97
2018-01-23 07-AM,BCHUSD,1554.93,1562.23,1526.84,1539.23,186.89,288571.09
2018-01-23 06-AM,BCHUSD,1563.48,1588,1547.95,1554.93,23.16,36231.84
2018-01-23 05-AM,BCHUSD,1590,1590,1539.49,1563.48,70.05,109257.53
2018-01-23 04-AM,BCHUSD,1625.88,1639.83,1582.27,1590,43.56,69751.44
2018-01-23 03-AM,BCHUSD,1623.13,1645,1615.13,1625.88,105.61,173208.89
2018-01-23 02-AM,BCHUSD,1612.53,1624.54,1601.75,1623.13,17.58,28341.05
2018-01-23 01-AM,BCHUSD,1617.83,1644,1612.53,1612.53,30.55,49717.09
2018-01-23 12-AM,BCHUSD,1595.55,1634.45,1590.18,1617.83,149.31,240078.52
2018-01-22 11-PM,BCHUSD,1594.46,1624.2,1567.51,1595.55,858.79,1373386.69
2018-01-22 10-PM,BCHUSD,1539,1594.46,1532.12,1594.46,81.67,128314.88
2018-01-22 09-PM,BCHUSD,1558.93,1564.16,1500,1539,319.76,484675.55
2018-01-22 08-PM,BCHUSD,1562.22,1564.97,1510,1558.93,192.1,296862.87
2018-01-22 07-PM,BCHUSD,1561,1568.39,1534.89,1562.22,201.0,311172.59
2018-01-22 06-PM,BCHUSD,1587.94,1600.84,1557.56,1561,85.23,134226.45
2018-01-22 05-PM,BCHUSD,1584.2,1615.99,1581.6,1587.94,118.08,188824.78
2018-01-22 04-PM,BCHUSD,1542.5,1599.5,1542.5,1584.2,1891.59,2953450.9
2018-01-22 03-PM,BCHUSD,1600,1603,1520,1542.5,274.0,426808.52
2018-01-22 02-PM,BCHUSD,1590,1631.99,1561.82,1600,314.75,503171.37
2018-01-22 01-PM,BCHUSD,1689,1690,1550.3,1590,809.48,1287140.9
2018-01-22 12-PM,BCHUSD,1700,1708.5,1670.59,1689,84.78,143126.41
2018-01-22 11-AM,BCHUSD,1764.39,1764.39,1700,1700,134.54,232860.98
2018-01-22 10-AM,BCHUSD,1782.32,1782.32,1752.23,1764.39,66.92,117862.28
2018-01-22 09-AM,BCHUSD,1765,1790,1765,1782.32,63.89,113605.93
2018-01-22 08-AM,BCHUSD,1785,1807.86,1750.15,1765,95.36,170029.16
2018-01-22 07-AM,BCHUSD,1759.16,1786.66,1738.88,1785,43.66,77151.04
2018-01-22 06-AM,BCHUSD,1741.55,1768,1735.53,1759.16,32.57,57082.27
2018-01-22 05-AM,BCHUSD,1768.23,1774.12,1736.52,1741.55,26.54,46412.53
2018-01-22 04-AM,BCHUSD,1753.13,1791.02,1747.5,1768.23,92.15,163264.68
2018-01-22 03-AM,BCHUSD,1769.43,1769.43,1742.92,1753.13,39.48,69005.75
2018-01-22 02-AM,BCHUSD,1761,1769.43,1735.52,1769.43,33.2,58290.94
2018-01-22 01-AM,BCHUSD,1790,1790,1760.39,1761,27.99,49442.25
2018-01-22 12-AM,BCHUSD,1761.54,1790,1752.95,1790,52.26,92973.01
2018-01-21 11-PM,BCHUSD,1727,1761.54,1717.36,1761.54,30.53,53032.34
2018-01-21 10-PM,BCHUSD,1720.89,1754.16,1720.89,1727,56.47,98312.63
2018-01-21 09-PM,BCHUSD,1692,1734.61,1692,1720.89,135.82,232190.75
2018-01-21 08-PM,BCHUSD,1778,1778,1692,1692,206.34,353620.41
2018-01-21 07-PM,BCHUSD,1756,1780,1755,1778,172.88,306978.12
2018-01-21 06-PM,BCHUSD,1769,1769,1740.92,1756,189.04,332378.78
2018-01-21 05-PM,BCHUSD,1740.27,1770,1710,1769,151.33,262906.64
2018-01-21 04-PM,BCHUSD,1752.23,1782.13,1704.54,1740.27,411.78,709940.8
2018-01-21 03-PM,BCHUSD,1794,1824.27,1750,1752.23,44.4,78595.51
2018-01-21 02-PM,BCHUSD,1840.78,1843.51,1773.8,1794,135.78,246690.08
2018-01-21 01-PM,BCHUSD,1815.4,1853.63,1815.35,1840.78,85.31,155654.6
2018-01-21 12-PM,BCHUSD,1861.11,1873.75,1815.4,1815.4,154.0,282714.79
2018-01-21 11-AM,BCHUSD,1808,1861.11,1800,1861.11,110.92,203940.38
2018-01-21 10-AM,BCHUSD,1763.8,1817.64,1756.72,1808,221.15,400374.36
2018-01-21 09-AM,BCHUSD,1809.23,1809.23,1756.24,1763.8,138.7,245754.02
2018-01-21 08-AM,BCHUSD,1798.26,1821.37,1777.73,1809.23,214.66,386670.97
2018-01-21 07-AM,BCHUSD,1827,1839,1750,1798.26,300.86,536673.95
2018-01-21 06-AM,BCHUSD,1861.55,1878,1825,1827,67.18,124584.04
2018-01-21 05-AM,BCHUSD,1869,2000.9,1845,1861.55,1417.83,2767530.01
2018-01-21 04-AM,BCHUSD,1890.75,1917.33,1865,1869,62.48,118038.86
2018-01-21 03-AM,BCHUSD,1940,1954.55,1890.75,1890.75,50.26,96517.45
2018-01-21 02-AM,BCHUSD,1943.98,1973.73,1926,1940,46.71,90645.66
2018-01-21 01-AM,BCHUSD,1910,1960.09,1903,1943.98,88.13,170352.4
2018-01-21 12-AM,BCHUSD,2016.9,2025.09,1905,1910,377.07,738810.09
2018-01-20 11-PM,BCHUSD,2032,2039.54,2001.11,2016.9,120.39,243178.46
2018-01-20 10-PM,BCHUSD,2056.57,2062,2027.8,2032,114.21,233822.28
2018-01-20 09-PM,BCHUSD,2059.8,2118,2050,2056.57,151.2,312786.46
2018-01-20 08-PM,BCHUSD,2060,2085.04,2011,2059.8,251.84,518309.09
2018-01-20 07-PM,BCHUSD,2057.84,2199.98,2030,2060,1541.33,3233297.02
2018-01-20 06-PM,BCHUSD,1938.38,2208,1928.74,2057.84,4272.65,8782967.79
2018-01-20 05-PM,BCHUSD,1905.91,1940,1905.91,1938.38,205.37,395406.46
2018-01-20 04-PM,BCHUSD,1877.46,1910,1862.64,1905.91,95.44,180851.49
2018-01-20 03-PM,BCHUSD,1868,1882.02,1858.1,1877.46,52.34,97861.83
2018-01-20 02-PM,BCHUSD,1867.95,1885,1857,1868,83.81,156653.09
2018-01-20 01-PM,BCHUSD,1877.34,1881.07,1861.73,1867.95,159.07,298059.2
2018-01-20 12-PM,BCHUSD,1873.64,1877.34,1854.6,1877.34,194.32,363938.28
2018-01-20 11-AM,BCHUSD,1892.51,1897.75,1861.79,1873.64,768.4,1439972.62
2018-01-20 10-AM,BCHUSD,1881,1892.51,1873,1892.51,72.7,136523.48
2018-01-20 09-AM,BCHUSD,1907.51,1909,1880,1881,52.42,99214.47
2018-01-20 08-AM,BCHUSD,1895,1909,1869.63,1907.51,68.72,130011.42
2018-01-20 07-AM,BCHUSD,1875.57,1907,1866.9,1895,123.61,233968.87
2018-01-20 06-AM,BCHUSD,1883.98,1887.11,1845.23,1875.57,79.77,148897.33
2018-01-20 05-AM,BCHUSD,1848,1899,1838.75,1883.98,264.13,492355.69
2018-01-20 04-AM,BCHUSD,1800.08,1849,1784.96,1848,166.41,302463.83
2018-01-20 03-AM,BCHUSD,1784.47,1814,1784.47,1800.08,50.35,90707.97
2018-01-20 02-AM,BCHUSD,1780.2,1789.31,1762.29,1784.47,65.02,115621.79
2018-01-20 01-AM,BCHUSD,1766.68,1780.2,1757.85,1780.2,51.15,90547.37
2018-01-20 12-AM,BCHUSD,1738,1780,1728.77,1766.68,36.62,64142.68
2018-01-19 11-PM,BCHUSD,1719,1738,1706,1738,46.71,80415.01
2018-01-19 10-PM,BCHUSD,1718.72,1743.5,1701.4,1719,84.26,144653.63
2018-01-19 09-PM,BCHUSD,1739.15,1754.37,1718.72,1718.72,64.72,112802.16
